f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,target
0.8640777,0.1908867,0.025510205,0.11989796,0.27272728,0.32142857,0.32142857,1.0,0.02173913,0.34513274,0.35714287,0.20183486,0.36363637,0.14666666,0.14666666,0.10373444,0.0020833334,0.2682927,0.3125,0.33333334,0.33027524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.70873785,0.14408867,0.038265307,0.1632653,0.2840909,0.42857143,0.35714287,0.7706422,0.5326087,0.26548672,0.4642857,0.26605505,0.27272728,0.12,0.12,0.25726143,0.1625,0.34146342,0.40625,0.37037036,0.9174312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.6699029,0.25492612,0.071428575,0.16836734,0.3181818,0.32142857,0.32142857,0.9082569,0.16304348,0.26548672,0.32142857,0.6513761,0.060606062,0.12,0.12,0.33195022,0.16666667,0.36585367,0.375,0.37037036,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.93203884,0.27586207,0.05867347,0.18367347,0.32954547,0.32142857,0.32142857,0.96330273,0.4347826,0.30088496,0.32142857,0.3761468,0.27272728,0.13333334,0.13333334,0.0373444,0.0020833334,0.24390244,0.3125,0.33333334,0.26605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8640777,0.29187194,0.028061224,0.17857143,0.625,0.32142857,0.32142857,1.0,0.02173913,0.5132743,0.5714286,0.34862384,0.27272728,0.13333334,0.13333334,0.0746888,0.0020833334,0.34146342,0.34375,0.33333334,0.6055046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9514563,0.24630542,0.040816326,0.2372449,0.35227272,0.32142857,0.32142857,1.0,0.02173913,0.30088496,0.35714287,0.41284403,0.36363637,0.13333334,0.13333334,0.07883818,0.0020833334,0.2682927,0.3125,0.33333334,0.6330275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9126214,0.21674877,0.028061224,0.17091836,0.22727273,0.32142857,0.32142857,1.0,0.02173913,0.18584071,0.39285713,0.4678899,0.060606062,0.14666666,0.14666666,0.099585064,0.0020833334,0.2682927,0.3125,0.33333334,0.7706422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.69902915,0.098522164,0.028061224,0.13265306,0.4318182,0.32142857,0.32142857,1.0,0.02173913,0.23893805,0.5,0.2293578,0.33333334,0.16,0.16,0.22821577,0.19791667,0.5121951,0.375,0.44444445,0.6788991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6796116,0.4273399,0.028061224,0.39285713,0.4659091,0.32142857,0.32142857,0.88990825,0.14130434,0.37168142,0.35714287,0.33027524,0.6363636,0.12,0.12,0.26970956,0.19583334,0.58536583,0.34375,0.5555556,0.79816514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.78640777,0.51970446,0.048469387,0.2015306,0.45454547,0.32142857,0.32142857,0.9724771,0.6847826,0.3539823,0.39285713,0.7614679,0.27272728,0.13333334,0.13333334,0.14107884,0.0020833334,0.2682927,0.3125,0.37037036,0.47706422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.88349515,0.33866996,0.048469387,0.22959183,0.42045453,0.32142857,0.32142857,1.0,0.02173913,0.32743362,0.35714287,0.34862384,0.27272728,0.13333334,0.13333334,0.08713693,0.0020833334,0.29268292,0.34375,0.37037036,0.5045872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6407767,0.21305418,0.040816326,0.18112245,0.2840909,0.35714287,0.35714287,0.74311924,0.11956522,0.24778761,0.39285713,0.51376146,0.27272728,0.13333334,0.13333334,0.3153527,0.14791666,0.34146342,0.34375,0.44444445,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.8543689,0.31157637,0.028061224,0.26020408,0.19318181,0.35714287,0.35714287,0.8348624,0.38043478,0.17699115,0.42857143,0.24770643,0.27272728,0.13333334,0.13333334,0.099585064,0.0020833334,0.31707317,0.3125,0.33333334,0.8715596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.79611653,0.13916256,0.038265307,0.14540817,0.20454545,0.32142857,0.32142857,1.0,0.02173913,0.15929204,0.4642857,0.18348624,0.27272728,0.14666666,0.14666666,0.26970956,0.0020833334,0.29268292,0.3125,0.4074074,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6796116,0.32019705,0.033163264,0.23469388,0.3068182,0.32142857,0.32142857,0.8440367,0.1521739,0.23893805,0.35714287,0.5412844,0.27272728,0.17333333,0.17333333,0.3526971,0.13541667,0.3902439,0.375,0.37037036,0.9174312,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.75728154,0.08866995,0.025510205,0.10459184,0.2840909,0.32142857,0.32142857,1.0,0.02173913,0.2300885,0.42857143,0.4587156,0.060606062,0.21333334,0.21333334,0.22406639,0.1375,0.34146342,0.375,0.33333334,0.8165138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.74757284,0.20689656,0.040816326,0.19897959,0.53409094,0.32142857,0.32142857,1.0,0.02173913,0.43362832,0.42857143,0.35779816,0.060606062,0.12,0.12,0.31120333,0.0020833334,0.41463414,0.3125,0.5185185,0.9174312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7184466,0.16256158,0.028061224,0.15816326,0.4318182,0.4642857,0.35714287,0.8440367,0.2173913,0.39823008,0.39285713,0.3853211,0.060606062,0.12,0.12,0.099585064,0.0020833334,0.34146342,0.03125,0.33333334,0.5412844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8640777,0.10221675,0.05357143,0.12244898,0.18181819,0.32142857,0.32142857,1.0,0.02173913,0.14159292,0.32142857,0.73394495,0.27272728,0.16,0.16,0.041493777,0.19375,0.24390244,0.40625,0.33333334,0.8440367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9126214,0.40147784,0.07653061,0.27040815,0.27272728,0.32142857,0.32142857,1.0,0.02173913,0.3539823,0.32142857,0.33027524,0.060606062,0.13333334,0.13333334,0.058091287,0.0020833334,0.29268292,0.03125,0.37037036,0.6330275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.6699029,0.2413793,0.035714287,0.2117347,0.36363637,0.32142857,0.32142857,0.7706422,0.14130434,0.2920354,0.4642857,0.43119267,0.27272728,0.13333334,0.13333334,0.21991701,0.20833333,0.29268292,0.34375,0.33333334,0.5412844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.815534,0.13423645,0.033163264,0.14540817,0.29545453,0.32142857,0.32142857,1.0,0.02173913,0.23893805,0.35714287,0.48623854,0.27272728,0.12,0.12,0.2406639,0.09375,0.29268292,0.34375,0.4074074,0.73394495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.8252427,0.21182266,0.06122449,0.19132653,0.6363636,0.32142857,0.32142857,1.0,0.02173913,0.49557522,0.32142857,0.27522936,0.27272728,0.17333333,0.17333333,0.0746888,0.18958333,0.34146342,0.46875,0.37037036,0.6146789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.88349515,0.2820197,0.11734694,0.35714287,0.27272728,0.32142857,0.32142857,0.88073397,0.22826087,0.21238938,0.32142857,0.26605505,0.3939394,0.13333334,0.13333334,0.041493777,0.0020833334,0.24390244,0.34375,0.33333334,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.7378641,0.23522167,0.028061224,0.18367347,0.45454547,0.32142857,0.32142857,0.88990825,0.25,0.36283186,0.42857143,0.48623854,0.27272728,0.14666666,0.14666666,0.24481328,0.14166667,0.34146342,0.40625,0.4074074,0.8440367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6407767,0.58866996,0.040816326,0.32142857,0.45454547,0.32142857,0.32142857,0.853211,0.11956522,0.38053098,0.35714287,0.43119267,0.030303031,0.12,0.12,0.17427386,0.15416667,0.3902439,0.375,0.44444445,0.7522936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8543689,0.31527093,0.025510205,0.28061223,0.3068182,0.35714287,0.35714287,0.9082569,0.8586956,0.25663716,0.39285713,0.26605505,0.54545456,0.12,0.12,0.15352698,0.072916664,0.31707317,0.34375,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.75728154,0.20320196,0.048469387,0.2372449,0.3181818,0.35714287,0.35714287,0.8715596,0.48913044,0.27433628,0.39285713,0.7522936,0.27272728,0.2,0.2,0.004149378,0.175,0.024390243,0.34375,0.037037037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8737864,0.32512316,0.025510205,0.21428572,0.42045453,0.32142857,0.32142857,1.0,0.02173913,0.34513274,0.39285713,0.33027524,0.27272728,0.13333334,0.13333334,0.10788382,0.15833333,0.34146342,0.34375,0.33333334,0.48623854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.8446602,0.21551724,0.030612245,0.22959183,0.3068182,0.32142857,0.32142857,1.0,0.02173913,0.23893805,0.39285713,0.33944955,0.27272728,0.13333334,0.13333334,0.13692947,0.0020833334,0.31707317,0.3125,0.4074074,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.88349515,0.0012315271,0.08418367,0.25510204,0.27272728,0.35714287,0.32142857,0.94495416,0.7173913,0.07964602,0.32142857,0.36697248,0.060606062,0.12,0.12,0.0373444,0.0020833334,0.2682927,0.3125,0.33333334,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.93203884,0.30788177,0.028061224,0.26020408,0.29545453,0.32142857,0.32142857,1.0,0.02173913,0.23893805,0.4642857,0.23853211,0.060606062,0.13333334,0.13333334,0.066390045,0.0020833334,0.34146342,0.3125,0.37037036,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.8640777,0.47044334,0.045918368,0.29081634,0.25,0.32142857,0.32142857,0.86238533,0.82608694,0.19469027,0.35714287,0.1559633,0.54545456,0.12,0.12,0.049792532,0.0020833334,0.2682927,0.03125,0.33333334,0.33027524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.94174755,0.2179803,0.030612245,0.25,0.32954547,0.32142857,0.32142857,1.0,0.02173913,0.17699115,0.35714287,0.26605505,0.8787879,0.13333334,0.13333334,0.058091287,0.0020833334,0.29268292,0.03125,0.33333334,0.47706422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.94174755,0.1908867,0.06377551,0.16581632,0.2159091,0.32142857,0.32142857,1.0,0.02173913,0.19469027,0.32142857,0.17431192,0.7878788,0.12,0.12,0.10373444,0.0020833334,0.24390244,0.03125,0.33333334,0.23853211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.78640777,0.24014778,0.05612245,0.1632653,0.38636363,0.35714287,0.35714287,0.9266055,0.5,0.460177,0.32142857,0.3027523,0.060606062,0.12,0.12,0.15767635,0.0020833334,0.31707317,0.3125,0.37037036,0.73394495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9223301,0.17118226,0.045918368,0.14795919,0.29545453,0.32142857,0.32142857,1.0,0.02173913,0.2300885,0.35714287,0.3027523,0.27272728,0.12,0.12,0.066390045,0.29375,0.24390244,0.40625,0.33333334,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7378641,0.37931034,0.028061224,0.2244898,0.38636363,0.32142857,0.32142857,0.89908254,0.26086956,0.31858408,0.42857143,0.42201835,0.27272728,0.28,0.26666668,0.2987552,0.15,0.5365854,0.375,0.4814815,0.94495416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.83495146,0.6219212,0.12244898,0.4744898,0.29545453,0.32142857,0.32142857,0.95412844,0.18478261,0.25663716,0.32142857,0.6788991,0.36363637,0.14666666,0.13333334,0.05394191,0.0020833334,0.2682927,0.375,0.33333334,0.5412844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.7184466,0.25246304,0.025510205,0.16071428,0.5568182,0.32142857,0.32142857,1.0,0.02173913,0.44247788,0.42857143,0.28440368,0.27272728,0.17333333,0.16,0.186722,0.16666667,0.5121951,0.375,0.4074074,0.6605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.83495146,0.36453202,0.030612245,0.3010204,0.2159091,0.39285713,0.39285713,0.8440367,0.4456522,0.18584071,0.42857143,0.23853211,0.27272728,0.14666666,0.14666666,0.17427386,0.0020833334,0.2682927,0.3125,0.37037036,0.47706422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.815534,0.23768473,0.05867347,0.25,0.23863636,0.32142857,0.32142857,1.0,0.02173913,0.2300885,0.32142857,0.73394495,0.57575756,0.12,0.12,0.2780083,0.18958333,0.2682927,0.375,0.37037036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9514563,0.23152709,0.035714287,0.21938775,0.35227272,0.32142857,0.32142857,1.0,0.02173913,0.27433628,0.35714287,0.4587156,0.060606062,0.12,0.12,0.041493777,0.21666667,0.24390244,0.375,0.33333334,0.8165138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9611651,0.41379312,0.035714287,0.36989796,0.27272728,0.32142857,0.32142857,1.0,0.02173913,0.15929204,0.35714287,0.3853211,0.42424244,0.12,0.12,0.041493777,0.0020833334,0.24390244,0.3125,0.33333334,0.44954127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.79611653,0.22044335,0.07653061,0.2015306,0.42045453,0.35714287,0.35714287,1.0,0.02173913,0.32743362,0.32142857,0.41284403,0.060606062,0.12,0.12,0.15352698,0.035416666,0.2682927,0.34375,0.37037036,0.5412844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7669903,0.21674877,0.06122449,0.22704081,0.125,0.39285713,0.32142857,0.5412844,0.33695653,0.11504425,0.32142857,0.3119266,0.33333334,0.13333334,0.13333334,0.0373444,0.0020833334,0.2195122,0.3125,0.33333334,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.83495146,0.49137932,0.038265307,0.2857143,0.4431818,0.32142857,0.32142857,1.0,0.02173913,0.34513274,0.42857143,0.47706422,0.27272728,0.13333334,0.13333334,0.22406639,0.18333334,0.29268292,0.375,0.37037036,0.6330275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.8252427,0.22536945,0.05357143,0.21938775,0.6136364,0.32142857,0.32142857,0.98165137,0.02173913,0.50442475,0.32142857,0.44954127,0.27272728,0.2,0.2,0.11618257,0.19166666,0.2682927,0.375,0.37037036,0.43119267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.815534,0.32389164,0.033163264,0.17602041,0.20454545,0.32142857,0.32142857,1.0,0.02173913,0.15929204,0.39285713,0.48623854,0.27272728,0.13333334,0.13333334,0.28630707,0.21666667,0.2682927,0.34375,0.33333334,0.8165138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.80582523,0.116995074,0.030612245,0.13520408,0.375,0.32142857,0.32142857,0.9266055,0.39130434,0.30088496,0.5,0.27522936,0.33333334,0.13333334,0.13333334,0.0373444,0.1625,0.29268292,0.4375,0.37037036,0.56880736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6407767,0.20566502,0.033163264,0.21938775,0.53409094,0.32142857,0.32142857,0.86238533,0.11956522,0.42477876,0.35714287,0.5504587,0.27272728,0.16,0.16,0.21991701,0.12083333,0.5365854,0.46875,0.4074074,0.9082569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.78640777,0.28694582,0.028061224,0.19132653,0.45454547,0.32142857,0.32142857,1.0,0.02173913,0.37168142,0.42857143,0.3027523,0.27272728,0.12,0.12,0.15352698,0.1625,0.4390244,0.34375,0.33333334,0.64220184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.78640777,0.25492612,0.05612245,0.25510204,0.2840909,0.32142857,0.32142857,0.94495416,0.67391306,0.23893805,0.32142857,0.44036698,0.27272728,0.13333334,0.13333334,0.40248963,0.19791667,0.34146342,0.34375,0.4074074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9126214,0.33004925,0.05357143,0.20663266,0.4659091,0.32142857,0.32142857,1.0,0.02173913,0.38053098,0.32142857,0.4587156,0.27272728,0.13333334,0.13333334,0.05394191,0.0020833334,0.29268292,0.3125,0.33333334,0.6972477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.6407767,0.33620688,0.038265307,0.41836736,0.13636364,0.39285713,0.39285713,0.44954127,0.14130434,0.123893805,0.39285713,0.44954127,0.27272728,0.17333333,0.17333333,0.0373444,0.0020833334,0.2195122,0.3125,0.037037037,0.5412844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8446602,0.27093595,0.06377551,0.24234694,0.4090909,0.32142857,0.32142857,1.0,0.02173913,0.31858408,0.32142857,0.28440368,0.060606062,0.18666667,0.18666667,0.082987554,0.08125,0.29268292,0.34375,0.33333334,0.73394495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.70873785,0.12315271,0.033163264,0.1632653,0.3181818,0.35714287,0.35714287,0.9082569,0.097826086,0.25663716,0.39285713,0.5412844,0.27272728,0.14666666,0.14666666,0.13692947,0.1875,0.36585367,0.375,0.37037036,0.8348624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.83495146,0.27586207,0.030612245,0.22704081,0.29545453,0.32142857,0.32142857,0.89908254,0.33695653,0.23893805,0.39285713,0.18348624,0.27272728,0.17333333,0.17333333,0.045643155,0.0020833334,0.29268292,0.3125,0.33333334,0.3853211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.70873785,0.38423645,0.06122449,0.31887755,0.3068182,0.53571427,0.5,0.6788991,0.4347826,0.24778761,0.32142857,0.559633,0.27272728,0.14666666,0.14666666,0.08713693,0.045833334,0.29268292,0.40625,0.33333334,0.72477067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.88349515,0.15270936,0.033163264,0.1377551,0.2840909,0.32142857,0.32142857,1.0,0.02173913,0.22123894,0.42857143,0.6605505,0.27272728,0.12,0.12,0.0373444,0.21041666,0.24390244,0.375,0.33333334,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9223301,0.3916256,0.04336735,0.26020408,0.35227272,0.32142857,0.32142857,1.0,0.02173913,0.38938054,0.39285713,0.29357797,0.030303031,0.12,0.12,0.0373444,0.19375,0.2682927,0.34375,0.33333334,0.44954127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7184466,0.21921182,0.05357143,0.20918368,0.70454544,0.35714287,0.35714287,1.0,0.02173913,0.57522124,0.32142857,0.6605505,0.27272728,0.13333334,0.13333334,0.2033195,0.125,0.34146342,0.5,0.37037036,0.8165138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.8543689,0.33374384,0.035714287,0.22959183,0.39772728,0.32142857,0.32142857,1.0,0.02173913,0.34513274,0.39285713,0.36697248,0.060606062,0.12,0.12,0.09128631,0.0020833334,0.36585367,0.375,0.33333334,0.9082569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.6893204,0.25862068,0.030612245,0.2372449,0.45454547,0.35714287,0.32142857,0.7155963,0.2173913,0.42477876,0.39285713,0.16513762,0.060606062,0.17333333,0.17333333,0.09128631,0.225,0.31707317,0.3125,0.4074074,0.41284403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.74757284,0.33620688,0.06632653,0.29336736,0.35227272,0.32142857,0.32142857,0.88990825,0.9456522,0.30973452,0.32142857,0.5045872,0.27272728,0.12,0.12,0.30290458,0.15416667,0.34146342,0.375,0.44444445,0.9082569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.69902915,0.20689656,0.035714287,0.19642857,0.54545456,0.35714287,0.32142857,0.98165137,0.2826087,0.44247788,0.35714287,0.43119267,0.060606062,0.12,0.12,0.34024897,0.20416667,0.36585367,0.4375,0.4074074,0.86238533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.7378641,0.072660096,0.033163264,0.091836736,0.20454545,0.35714287,0.35714287,0.89908254,0.4673913,0.15929204,0.39285713,0.48623854,0.27272728,0.14666666,0.14666666,0.049792532,0.09375,0.24390244,0.34375,0.33333334,0.47706422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.57281554,0.31034482,0.035714287,0.29336736,0.3409091,0.35714287,0.32142857,0.8715596,0.10869565,0.27433628,0.39285713,0.21100917,0.3030303,0.14666666,0.14666666,0.36514524,0.0020833334,0.4390244,0.3125,0.5555556,0.9266055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.7281553,0.24753694,0.028061224,0.2372449,0.2159091,0.5,0.4642857,0.5963303,0.38043478,0.22123894,0.35714287,0.43119267,0.27272728,0.13333334,0.13333334,0.082987554,0.025,0.24390244,0.3125,0.37037036,0.5412844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8446602,0.2783251,0.038265307,0.20408164,0.5681818,0.32142857,0.32142857,0.98165137,0.36956522,0.2920354,0.39285713,0.3027523,0.060606062,0.13333334,0.13333334,0.08713693,0.0875,0.29268292,0.375,0.33333334,0.3761468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
