f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,target
0.728155315,0.219211817,0.0714285746,0.283163279,0.284090906,0.321428567,0.321428567,0.779816508,0.282608688,0.230088502,0.321428567,0.302752286,0.272727281,0.119999997,0.119999997,0.331950217,0.00208333344,0.341463417,0.03125,0.407407403,0.733944952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.699029148,0.362068951,0.025510205,0.18877551,0.522727251,0.678571403,0.642857134,0.862385333,0.706521749,0.539822996,0.428571433,0.587155938,0.272727281,0.306666672,0.293333322,0.103734441,0.185416669,0.341463417,0.5625,0.333333343,0.761467874,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.961165071,0.331280798,0.0280612241,0.211734697,0.409090906,0.321428567,0.321428567,1,0.0217391308,0.380530983,0.428571433,0.266055048,0.666666687,0.13333334,0.119999997,0.0414937772,0.21041666,0.243902445,0.375,0.333333343,0.38532111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.640776694,0.10221675,0.0357142873,0.0994897932,0.261363626,0.357142866,0.321428567,0.944954157,0.782608688,0.221238941,0.428571433,0.486238539,0.272727281,0.119999997,0.119999997,0.435684651,0.145833328,0.390243888,0.34375,0.370370358,0.917431176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.83495146,0.410098523,0.0408163257,0.216836736,0.454545468,0.321428567,0.321428567,1,0.0217391308,0.3539823,0.5,0.403669715,0.303030312,0.159999996,0.159999996,0.0373443998,0.154166669,0.219512194,0.34375,0.333333343,0.38532111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.844660223,0.200738922,0.0408163257,0.252551019,0.272727281,0.321428567,0.321428567,0.93577981,0.641304374,0.21238938,0.357142866,0.266055048,0.636363626,0.119999997,0.119999997,0.199170128,0.16458334,0.390243888,0.34375,0.370370358,0.908256888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.883495152,0.222906411,0.0229591839,0.20408164,0.363636374,0.321428567,0.321428567,1,0.0217391308,0.292035401,0.464285702,0.577981651,0.272727281,0.13333334,0.13333334,0.0539419092,0.1875,0.317073166,0.375,0.333333343,0.724770665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.883495152,0.221674874,0.0306122452,0.237244904,0.397727281,0.321428567,0.321428567,0.963302732,0.336956531,0.318584085,0.392857134,0.486238539,0.393939406,0.146666661,0.146666661,0.0497925319,0.118749999,0.268292695,0.40625,0.333333343,0.577981651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.737864077,0.178571433,0.0280612241,0.209183678,0.272727281,0.357142866,0.357142866,0.899082541,0.456521749,0.345132738,0.392857134,0.596330285,0.0303030312,0.119999997,0.119999997,0.290456444,0.22708334,0.292682916,0.34375,0.333333343,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.728155315,0.18965517,0.0790816322,0.211734697,0.215909094,0.321428567,0.321428567,0.834862411,0.260869563,0.17699115,0.321428567,0.330275238,0.272727281,0.13333334,0.13333334,0.34439835,0.00208333344,0.292682916,0.3125,0.407407403,0.816513777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.70873785,0.259852231,0.0306122452,0.125,0.272727281,0.357142866,0.357142866,1,0.0217391308,0.221238941,0.464285702,0.38532111,0.272727281,0.146666661,0.146666661,0.398340255,0.145833328,0.365853667,0.34375,0.444444448,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.825242698,0.119458131,0.0280612241,0.0867346972,0.227272734,0.321428567,0.321428567,1,0.0217391308,0.194690272,0.571428597,0.577981651,0.0606060624,0.159999996,0.159999996,0.0373443998,0.202083334,0.219512194,0.40625,0.333333343,0.449541271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.844660223,0.182266012,0.0535714291,0.181122452,0.375,0.321428567,0.321428567,1,0.0217391308,0.292035401,0.321428567,0.275229365,0.0606060624,0.119999997,0.119999997,0.112033196,0.208333328,0.317073166,0.375,0.370370358,0.440366983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.902912617,0.152709365,0.0535714291,0.150510207,0.204545453,0.321428567,0.321428567,1,0.0217391308,0.17699115,0.321428567,0.165137619,0.848484874,0.119999997,0.119999997,0.0373443998,0.00208333344,0.219512194,0.3125,0.333333343,0.266055048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.747572839,0.190886706,0.0331632644,0.227040812,0.386363626,0.321428567,0.321428567,0.889908254,0.402173907,0.309734523,0.428571433,0.293577969,0.363636374,0.186666667,0.186666667,0.174273863,0.216666669,0.243902445,0.34375,0.0370370373,0.697247684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.718446612,0.214285716,0.0382653065,0.178571433,0.306818187,0.357142866,0.357142866,0.80733943,0.119565219,0.274336278,0.5,0.614678919,0.0606060624,0.13333334,0.13333334,0.145228222,0.152083337,0.317073166,0.46875,0.333333343,0.917431176,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.757281542,0.26847291,0.0357142873,0.290816337,0.556818187,0.321428567,0.321428567,0.908256888,0.402173907,0.132743359,0.535714269,0.302752286,0.0606060624,0.146666661,0.146666661,0.186721995,0.200000003,0.390243888,0.34375,0.407407403,0.660550475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.631067932,0.105911329,0.0331632644,0.127551019,0.375,0.321428567,0.321428567,0.926605523,0.152173907,0.292035401,0.392857134,0.431192666,0.272727281,0.200000003,0.200000003,0.273858935,0.206249997,0.439024389,0.375,0.407407403,0.87155962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.825242698,0.144088671,0.0586734712,0.17091836,0.306818187,0.357142866,0.321428567,0.954128444,0.771739125,0.24778761,0.321428567,0.467889905,0.272727281,0.119999997,0.119999997,0.12033195,0.00208333344,0.317073166,0.34375,0.370370358,0.87155962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.650485456,0.38916257,0.0382653065,0.224489793,0.261363626,0.357142866,0.321428567,0.752293587,0.293478251,0.21238938,0.392857134,0.568807364,0.272727281,0.119999997,0.119999997,0.373443991,0.174999997,0.292682916,0.375,0.407407403,0.87155962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.864077687,0.504926085,0.0561224483,0.418367356,0.329545468,0.321428567,0.321428567,0.963302732,0.108695649,0.28318584,0.321428567,0.238532111,0.636363626,0.119999997,0.119999997,0.078838177,0.00208333344,0.268292695,0.03125,0.333333343,0.284403682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.70873785,0.458128065,0.0433673486,0.28061223,0.477272719,0.357142866,0.321428567,0.761467874,0.184782609,0.389380544,0.357142866,0.366972476,0.272727281,0.13333334,0.13333334,0.165975109,0.21041666,0.292682916,0.34375,0.370370358,0.467889905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.718446612,0.109605908,0.0280612241,0.137755096,0.454545468,0.392857134,0.357142866,0.825688064,0.293478251,0.415929198,0.607142866,0.330275238,0.0606060624,0.159999996,0.159999996,0.0705394223,0.222916663,0.243902445,0.375,0.0370370373,0.348623842,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.815533996,0.48152709,0.125,0.336734682,0.25,0.321428567,0.321428567,0.926605523,0.358695656,0.194690272,0.321428567,0.155963302,0.0303030312,0.119999997,0.119999997,0.165975109,0.00208333344,0.317073166,0.03125,0.370370358,0.697247684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.902912617,0.607142866,0.0637755096,0.385204077,0.193181813,0.357142866,0.321428567,0.816513777,0.826086938,0.168141589,0.321428567,0.449541271,0.272727281,0.13333334,0.13333334,0.0829875544,0.129166663,0.292682916,0.3125,0.333333343,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.747572839,0.103448279,0.0280612241,0.0994897932,0.409090906,0.321428567,0.321428567,1,0.0217391308,0.407079637,0.535714269,0.238532111,0.424242437,0.119999997,0.119999997,0.161825731,0.154166669,0.536585391,0.40625,0.333333343,0.697247684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.815533996,0.240147784,0.0586734712,0.237244904,0.375,0.357142866,0.321428567,0.752293587,0.217391297,0.309734523,0.321428567,0.366972476,0.848484874,0.119999997,0.119999997,0.078838177,0.160416663,0.341463417,0.375,0.370370358,0.605504572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.689320385,0.272167474,0.104591839,0.285714298,0.227272734,0.357142866,0.357142866,0.788990855,0.195652172,0.194690272,0.321428567,0.293577969,0.0303030312,0.119999997,0.119999997,0.240663901,0.00208333344,0.341463417,0.3125,0.407407403,0.899082541,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.951456308,0.242610842,0.119897962,0.234693885,0.340909094,0.321428567,0.321428567,1,0.0217391308,0.265486717,0.321428567,0.348623842,0.0303030312,0.119999997,0.119999997,0.0373443998,0.00208333344,0.219512194,0.3125,0.333333343,0.201834857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.737864077,0.256157637,0.0306122452,0.237244904,0.375,0.357142866,0.357142866,1,0.0217391308,0.292035401,0.392857134,0.38532111,0.272727281,0.13333334,0.13333334,0.373443991,0.19583334,0.292682916,0.375,0.444444448,0.87155962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.776699007,0.151477829,0.0510204099,0.227040812,0.23863636,0.321428567,0.321428567,0.926605523,0.0108695654,0.185840711,0.357142866,0.38532111,0.272727281,0.119999997,0.119999997,0.21161826,0.193749994,0.292682916,0.34375,0.370370358,0.733944952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.70873785,0.109605908,0.025510205,0.104591839,0.261363626,0.321428567,0.321428567,1,0.0217391308,0.21238938,0.428571433,0.330275238,0.818181813,0.119999997,0.119999997,0.261410803,0.00208333344,0.414634138,0.3125,0.444444448,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.689320385,0.248768479,0.0280612241,0.198979586,0.284090906,0.321428567,0.321428567,0.944954157,0.358695656,0.230088502,0.428571433,0.302752286,0.484848499,0.119999997,0.119999997,0.419087142,0.00208333344,0.365853667,0.3125,0.407407403,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.766990304,0.00123152707,0.025510205,0.301020414,0.25,0.392857134,0.357142866,0.733944952,0.543478251,0.230088502,0.357142866,0.678899109,0.0303030312,0.119999997,0.119999997,0.248962656,0.0541666672,0.268292695,0.375,0.407407403,0.844036698,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.572815537,0.274630547,0.0306122452,0.219387755,0.352272719,0.321428567,0.321428567,0.844036698,0.108695649,0.292035401,0.428571433,0.504587173,0.272727281,0.146666661,0.146666661,0.377593368,0.162499994,0.51219511,0.46875,0.555555582,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.660194159,0.316502452,0.0306122452,0.239795923,0.409090906,0.357142866,0.357142866,0.816513777,0.141304344,0.433628321,0.428571433,0.633027494,0.272727281,0.119999997,0.119999997,0.103734441,0.191666663,0.317073166,0.375,0.333333343,0.669724762,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.611650467,0.0948275849,0.0408163257,0.0816326514,0.159090906,0.321428567,0.321428567,0.844036698,0.130434781,0.132743359,0.428571433,0.38532111,0.272727281,0.119999997,0.119999997,0.311203331,0.1875,0.292682916,0.34375,0.370370358,0.844036698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.640776694,0.293103456,0.0510204099,0.244897962,0.477272719,0.392857134,0.357142866,0.844036698,0.119565219,0.575221241,0.357142866,0.293577969,0.272727281,0.146666661,0.146666661,0.12033195,0.00208333344,0.439024389,0.03125,0.370370358,0.513761461,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.854368925,0.284482747,0.0382653065,0.262755096,0.375,0.321428567,0.321428567,1,0.0217391308,0.292035401,0.392857134,0.467889905,0.545454562,0.119999997,0.119999997,0.377593368,0.118749999,0.268292695,0.40625,0.370370358,0.889908254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.796116531,0.326354682,0.0280612241,0.252551019,0.363636374,0.321428567,0.321428567,1,0.0217391308,0.292035401,0.464285702,0.238532111,0.272727281,0.13333334,0.119999997,0.240663901,0.181250006,0.48780489,0.375,0.481481493,0.724770665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.87378639,0.256157637,0.0331632644,0.262755096,0.511363626,0.321428567,0.321428567,1,0.0217391308,0.398230076,0.392857134,0.568807364,0.272727281,0.173333332,0.173333332,0.0746887997,0.0416666679,0.268292695,0.5,0.333333343,0.541284382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.932038844,0.174876854,0.0510204099,0.247448981,0.261363626,0.321428567,0.321428567,1,0.0217391308,0.274336278,0.357142866,0.211009175,0.939393938,0.119999997,0.119999997,0.0497925319,0.0479166657,0.243902445,0.3125,0.333333343,0.697247684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.737864077,0.354679793,0.0306122452,0.227040812,0.681818187,0.321428567,0.321428567,0.944954157,0.239130437,0.539822996,0.392857134,0.422018349,0.272727281,0.13333334,0.13333334,0.224066392,0.197916672,0.585365832,0.40625,0.444444448,0.724770665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.766990304,0.0394088663,0.025510205,0.0535714291,0.125,0.321428567,0.321428567,1,0.0217391308,0.10619469,0.357142866,0.697247684,0.0606060624,0.13333334,0.13333334,0.0373443998,0.220833331,0.219512194,0.34375,0.0370370373,0.697247684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.941747546,0.184729069,0.048469387,0.224489793,0.261363626,0.321428567,0.321428567,1,0.0217391308,0.21238938,0.357142866,0.211009175,0.0606060624,0.119999997,0.119999997,0.0497925319,0.00208333344,0.292682916,0.3125,0.333333343,0.605504572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.640776694,0.173645318,0.0306122452,0.193877548,0.636363626,0.357142866,0.357142866,0.963302732,0.163043484,0.203539819,0.392857134,0.587155938,0.272727281,0.186666667,0.186666667,0.244813278,0.197916672,0.414634138,0.6875,0.407407403,0.825688064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.757281542,0.248768479,0.0408163257,0.181122452,0.272727281,0.321428567,0.321428567,1,0.0217391308,0.221238941,0.357142866,0.486238539,0.454545468,0.119999997,0.119999997,0.356846482,0.16458334,0.341463417,0.375,0.481481493,0.816513777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.902912617,0.261083752,0.0357142873,0.293367356,0.147727266,0.321428567,0.321428567,0.770642221,0.576086938,0.115044251,0.357142866,0.311926603,0.0606060624,0.146666661,0.146666661,0.0580912866,0.00208333344,0.243902445,0.03125,0.333333343,0.541284382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.504854381,0.0985221639,0.0510204099,0.145408168,0.181818187,0.357142866,0.321428567,0.889908254,0.108695649,0.150442481,0.357142866,0.770642221,0.272727281,0.119999997,0.119999997,0.00414937781,0.129166663,0.243902445,0.3125,0.0370370373,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.766990304,0.300492615,0.117346942,0.265306115,0.261363626,0.392857134,0.392857134,0.93577981,0.239130437,0.21238938,0.321428567,0.38532111,0.484848499,0.119999997,0.119999997,0.0373443998,0.00208333344,0.219512194,0.34375,0.333333343,0.449541271,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.669902921,0.301724136,0.0510204099,0.262755096,0.318181813,0.428571433,0.392857134,0.908256888,0.163043484,0.265486717,0.357142866,0.449541271,0.272727281,0.119999997,0.119999997,0.481327802,0.0833333358,0.243902445,0.34375,0.370370358,0.633027494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.660194159,0.410098523,0.0280612241,0.375,0.375,0.321428567,0.321428567,0.862385333,0.152173907,0.318584085,0.357142866,0.32110092,0.272727281,0.13333334,0.13333334,0.319502085,0.00208333344,0.390243888,0.3125,0.444444448,0.908256888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.718446612,0.108374387,0.0459183678,0.125,0.227272734,0.357142866,0.321428567,0.788990855,0.184782609,0.194690272,0.357142866,0.504587173,0.272727281,0.146666661,0.146666661,0.0373443998,0.21875,0.219512194,0.34375,0.0370370373,0.770642221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.660194159,0.00123152707,0.0586734712,0.153061226,0.306818187,0.357142866,0.357142866,0.853210986,0.206521735,0.0796460211,0.321428567,0.376146793,0.0606060624,0.159999996,0.159999996,0.360995859,0.170833334,0.365853667,0.34375,0.481481493,0.816513777,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.640776694,0.144088671,0.0306122452,0.163265303,0.511363626,0.357142866,0.321428567,0.93577981,0.130434781,0.477876097,0.357142866,0.330275238,0.272727281,0.146666661,0.146666661,0.348547727,0.170833334,0.390243888,0.5625,0.555555582,0.816513777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.728155315,0.38916257,0.0382653065,0.341836721,0.534090936,0.428571433,0.357142866,0.80733943,0.358695656,0.513274312,0.392857134,0.522935808,0.393939406,0.13333334,0.13333334,0.224066392,0.174999997,0.414634138,0.375,0.481481493,0.678899109,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.621359229,0.103448279,0.0408163257,0.137755096,0.284090906,0.321428567,0.321428567,0.944954157,0.097826086,0.185840711,0.392857134,0.201834857,0.0606060624,0.159999996,0.159999996,0.257261425,0.00208333344,0.51219511,0.3125,0.444444448,0.93577981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.786407769,0.100985222,0.0510204099,0.114795916,0.181818187,0.321428567,0.321428567,1,0.0217391308,0.14159292,0.357142866,0.605504572,0.0606060624,0.13333334,0.13333334,0.224066392,0.150000006,0.243902445,0.375,0.370370358,0.816513777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.660194159,0.266009837,0.0331632644,0.18622449,0.409090906,0.321428567,0.321428567,0.908256888,0.304347813,0.362831861,0.392857134,0.513761461,0.0606060624,0.119999997,0.119999997,0.456431538,0.189583331,0.292682916,0.375,0.407407403,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.825242698,0.336206883,0.0306122452,0.31122449,0.272727281,0.357142866,0.357142866,0.944954157,0.543478251,0.221238941,0.392857134,0.431192666,0.424242437,0.146666661,0.13333334,0.0373443998,0.162499994,0.219512194,0.34375,0.333333343,0.431192666,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0.796116531,0.136699513,0.025510205,0.147959188,0.340909094,0.321428567,0.321428567,0.954128444,0.0108695654,0.274336278,0.428571433,0.330275238,0.0606060624,0.119999997,0.119999997,0.0995850638,0.114583336,0.268292695,0.375,0.333333343,0.633027494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.796116531,0.322660089,0.150510207,0.403061211,0.159090906,0.357142866,0.357142866,1,0.0217391308,0.132743359,0.321428567,0.38532111,0.0303030312,0.119999997,0.119999997,0.103734441,0.00208333344,0.268292695,0.03125,0.333333343,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.776699007,0.200738922,0.025510205,0.181122452,0.181818187,0.321428567,0.321428567,0.908256888,0.108695649,0.318584085,0.392857134,0.449541271,0.0606060624,0.159999996,0.146666661,0.0954356864,0.00208333344,0.292682916,0.3125,0.333333343,0.816513777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.757281542,0.165024623,0.0280612241,0.150510207,0.465909094,0.321428567,0.321428567,0.972477078,0.445652187,0.380530983,0.464285702,0.376146793,0.272727281,0.13333334,0.13333334,0.219917014,0.191666663,0.365853667,0.375,0.407407403,0.568807364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.679611623,0.150246307,0.0306122452,0.096938774,0.465909094,0.321428567,0.321428567,1,0.0217391308,0.371681422,0.75,0.339449555,0.363636374,0.146666661,0.146666661,0.186721995,0.168750003,0.414634138,0.46875,0.407407403,0.577981651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.718446612,0.183497533,0.0586734712,0.0816326514,0.159090906,0.321428567,0.321428567,1,0.0217391308,0.14159292,0.321428567,0.449541271,0.0606060624,0.13333334,0.13333334,0.431535274,0.00208333344,0.268292695,0.3125,0.0370370373,0.770642221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.728155315,0.219211817,0.0280612241,0.336734682,0.465909094,0.392857134,0.357142866,0.825688064,0.239130437,0.115044251,0.392857134,0.467889905,0.0606060624,0.146666661,0.146666661,0.207468882,0.00208333344,0.390243888,0.375,0.407407403,0.862385333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.640776694,0.115763545,0.0357142873,0.125,0.306818187,0.357142866,0.357142866,0.899082541,0.0108695654,0.238938048,0.357142866,0.697247684,0.272727281,0.146666661,0.146666661,0.348547727,0.189583331,0.317073166,0.375,0.370370358,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.961165071,0.193349749,0.0306122452,0.219387755,0.204545453,0.321428567,0.321428567,1,0.0217391308,0.221238941,0.357142866,0.0825688094,0.272727281,0.13333334,0.13333334,0.0373443998,0.00208333344,0.219512194,0.03125,0.333333343,0.0825688094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.83495146,0.257389158,0.0280612241,0.137755096,0.306818187,0.321428567,0.321428567,1,0.0217391308,0.24778761,0.428571433,0.614678919,0.272727281,0.200000003,0.200000003,0.12033195,0.200000003,0.268292695,0.34375,0.333333343,0.816513777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.718446612,0.18965517,0.025510205,0.153061226,0.181818187,0.428571433,0.392857134,0.816513777,0.728260875,0.21238938,0.392857134,0.541284382,0.0606060624,0.13333334,0.13333334,0.215767637,0.145833328,0.292682916,0.34375,0.333333343,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.70873785,0.0578817725,0.025510205,0.0790816322,0.227272734,0.321428567,0.321428567,0.880733967,0.239130437,0.21238938,0.428571433,0.513761461,0.272727281,0.200000003,0.200000003,0.203319505,0.206249997,0.317073166,0.4375,0.333333343,0.834862411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.70873785,0.291871935,0.0357142873,0.237244904,0.784090936,0.321428567,0.321428567,0.954128444,0.347826093,0.610619485,0.464285702,0.431192666,0.272727281,0.119999997,0.119999997,0.182572618,0.00208333344,0.463414639,0.34375,0.444444448,0.706422031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.864077687,0.278325111,0.201530606,0.420918375,0.215909094,0.321428567,0.321428567,0.908256888,0.25,0.168141589,0.321428567,0.541284382,0.0606060624,0.119999997,0.119999997,0.0373443998,0.00208333344,0.219512194,0.03125,0.333333343,0.0825688094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.815533996,0.295566499,0.0408163257,0.234693885,0.420454532,0.392857134,0.392857134,0.972477078,0.945652187,0.345132738,0.392857134,0.788990855,0.303030312,0.13333334,0.13333334,0.078838177,0.170833334,0.268292695,0.375,0.333333343,0.660550475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.669902921,0.357142866,0.025510205,0.209183678,0.5,0.321428567,0.321428567,0.798165143,0.097826086,0.433628321,0.464285702,0.339449555,0.272727281,0.226666674,0.226666674,0.103734441,0.197916672,0.463414639,0.40625,0.407407403,0.706422031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.87378639,0.293103456,0.0408163257,0.232142851,0.465909094,0.321428567,0.321428567,1,0.0217391308,0.362831861,0.392857134,0.311926603,0.606060624,0.119999997,0.119999997,0.0746887997,0.131249994,0.463414639,0.375,0.333333343,0.678899109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.805825233,0.14778325,0.0306122452,0.18877551,0.261363626,0.321428567,0.321428567,1,0.0217391308,0.21238938,0.392857134,0.348623842,0.363636374,0.13333334,0.13333334,0.26556018,0.22708334,0.292682916,0.34375,0.444444448,0.596330285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.766990304,0.26847291,0.0306122452,0.229591832,0.715909064,0.321428567,0.321428567,0.981651366,0.75,0.575221241,0.428571433,0.229357794,0.515151501,0.119999997,0.119999997,0.128630713,0.181250006,0.439024389,0.375,0.333333343,0.587155938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.893203855,0.26847291,0.0433673486,0.227040812,0.147727266,0.321428567,0.321428567,1,0.0217391308,0.123893805,0.357142866,0.266055048,0.272727281,0.119999997,0.119999997,0.0746887997,0.00208333344,0.292682916,0.03125,0.0370370373,0.770642221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.961165071,0.270935953,0.0382653065,0.283163279,0.295454532,0.321428567,0.321428567,1,0.0217391308,0.230088502,0.357142866,0.0825688094,0.272727281,0.13333334,0.13333334,0.0373443998,0.00208333344,0.219512194,0.03125,0.333333343,0.0825688094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.844660223,0.376847297,0.0357142873,0.20408164,0.340909094,0.321428567,0.321428567,0.954128444,0.0108695654,0.274336278,0.392857134,0.211009175,0.272727281,0.146666661,0.146666661,0.21161826,0.00208333344,0.268292695,0.03125,0.333333343,0.449541271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.679611623,0.149014771,0.0306122452,0.104591839,0.431818187,0.321428567,0.321428567,1,0.0217391308,0.3539823,0.571428597,0.788990855,0.272727281,0.186666667,0.186666667,0.402489632,0.189583331,0.390243888,0.40625,0.444444448,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.728155315,0.043103449,0.0280612241,0.153061226,0.181818187,0.321428567,0.321428567,0.908256888,0.141304344,0.10619469,0.392857134,0.633027494,0.0606060624,0.146666661,0.13333334,0.153526977,0.17916666,0.268292695,0.375,0.333333343,0.844036698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
