f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,target
0.28124395,0.372827351,0.300793976,-0.0673220158,-0.223544762,-0.272713512,-0.0835950598,0.109099597,0.108360402,0.00728285545,0.0238515232,0.0809162632,0.191961527,0.266485274,0.182904691,0.118914455,0.0291940719,-0.00774579635,0.113702595,0.0335618928,0.0451740623,0.143634737,0.222403631,0.336627424,0.401413411,0.418734163,0.391557723,0.314774483,0.213998437,0.139602661,0.0144020505,-0.0537762865,-0.0681100413,-0.0166115351,0.0743447021,0.014198903,-0.115652703,-0.190593794,-0.240516409,-0.226007223,-0.235957995,-0.184922516,-0.116192214,-0.167680174,-0.240577102,-0.360477209,-0.34648639,-0.392440945,-0.171916351,0.0365784951,0.115445271,0.0289464872,-0.108742222,-0.147130281,-0.0771978721,0.0669652671,0.208677828,0.224406406,0.181360215,0.0181292016,-0.0512065552,-0.0786553472,0.0288013574,0.0702967793,0.012939563,-0.128624573,-0.156519771,-0.0530429929,0.0552033931,0.109485455,0.126514032,0.160625428,0.291689128,0.43609795,0.508364856,0.429060668,0.382624477,0.267305374,0.0754458234,-0.0469509736,-0.0808926448,-0.0448921397,-0.0366033725,-0.0390085205,-0.191310406,-0.199220106,-0.138126343,-0.0132151619,0.0266701449,-0.0738987252,-0.106385671,-0.0994946659,-0.0740450099,-0.0973882005,-0.164889649,-0.281821728,-0.268273354,-0.157987908,0.100193135,0.306266218,0.435438961,0.458494425,0.256806254,0.0793813691,-0.022261342,-0.0455945134,-0.0185645539,-0.127356619,-0.221519813,-0.266339719,-0.316961557,-0.333134323,-0.231061801,-0.0917685777,0.220656902,0.490106136,0.519334614,0.377474725,0.254669845,0.190122172,0.290158004,0.339931101,0.421086252,0.326071173,0.239638433,0.144385219,0.072958909,0.0075753429,-0.00473966589,-0.0212923028,-0.156642392,-0.27451545,-0.295958728,-0.204331711,-0.0974041298,-0.0215190016,-0.0708861351,-0.139851376,-0.200681224,-0.124595173,0.00794124138,0.0352627262,0.0428714789,-0.0440150574,-0.0381634273,-0.0343248993,0.130091459,0.177189618,0.15095222,0.1188232,0.123950787,0.256603301,0.258289963,0.249450356,0.257615685,0.304117382,0.506204069,0.397973657,0.25757882,0.0748378038,0.0682064071,0.16158843,0.178397,0.136435837,0.0721059069,0.0349901058,0.0461009443,0.176172107,0.202734008,0.243820444,0.262596458,0.24884288,0.193815559,0.0978331342,0.0550717674,0.0411620736,0.10084334,0.189234272,0
1.64576173,1.2038542,0.686057806,0.286124617,0.031116778,-0.0681622028,-0.213651925,-0.310345083,-0.4594239,-0.640949309,-0.817421913,-0.874530613,-0.922709525,-0.915559292,-0.912957013,-0.899256587,-0.906144321,-0.890120566,-0.839725018,-0.822666228,-0.802370369,-0.77150315,-0.802654982,-0.868125796,-0.94636786,-0.988122463,-0.965083718,-0.904886961,-0.832003295,-0.809931338,-0.782336652,-0.73305738,-0.606134295,-0.539533615,-0.441780239,-0.422098428,-0.465599388,-0.563559413,-0.619315743,-0.639348388,-0.608171463,-0.545578122,-0.420971721,-0.292552888,-0.228381753,-0.30086267,-0.445766896,-0.555720747,-0.614918947,-0.661141038,-0.749558091,-0.754238844,-0.554977834,-0.159216598,0.175774246,0.384157717,0.407379031,0.292976856,0.175232738,0.060033489,-0.0334130712,-0.102713123,-0.168946683,-0.191377968,-0.197437957,-0.202374443,-0.168872416,-0.140270501,-0.106186368,-0.0927906185,-0.0490814373,-0.0502502248,-0.0369052179,-0.0155145992,-0.00605882797,-0.00410137884,-0.0102623617,0.00717578875,0.0207542591,0.0495944284,0.0791239589,0.0895687342,0.106386654,0.0904214159,0.116638638,0.11332082,0.113364495,0.133472338,0.14958635,0.160402536,0.14493753,0.176427677,0.162660688,0.203763485,0.205937535,0.208854973,0.17096144,0.144368708,0.0764434636,-0.0745947435,-0.254656613,-0.534091413,-0.770846069,-0.696309328,-0.286630452,0.231284648,0.725566328,1.28706884,1.41319954,1.59478831,1.14238095,0.689662218,0.264581293,-0.0179075524,-0.18464911,-0.312190741,-0.477534384,-0.643532991,-0.747054994,-0.857643068,-0.957556307,-0.9841941,-0.944125414,-0.906282365,-0.886578977,-0.867704034,-0.854373991,-0.833743751,-0.86193049,-0.842508733,-0.856324017,-0.873204947,-0.895272017,-0.93271333,-0.94362092,-0.906087339,-0.878520787,-0.868582129,-0.855363965,-0.836476207,-0.816188812,-0.811773002,-0.799349785,-0.752674162,-0.709687233,-0.600447357,-0.445656747,-0.221172124,-0.0883811191,-0.0833696425,-0.102969252,-0.191714674,-0.186157629,-0.285964221,-0.360903144,-0.456056386,-0.479097307,-0.461450666,-0.49204433,-0.55807668,-0.599171281,-0.712655067,-0.846672416,-0.917456508,-0.786279261,-0.575829208,-0.0436858125,0.50028944,0.989489555,1.25807536,1.10520959,0.859922826,0.561644793,0.342964441,0.195109874,0.0473009683,-0.0833342001,-0.211124793,1
0.16049017,0.0958183929,0.117335029,0.0690959841,-0.0931083634,-0.297507614,-0.362288326,-0.322681665,-0.243419006,-0.136076182,-0.100781575,-0.105209753,-0.123054206,-0.0467565432,0.0305388961,0.0833968595,0.144592956,0.0662996396,-0.0277737621,-0.0588368252,-0.022383824,0.00331359496,-0.133351997,-0.301891774,-0.497107446,-0.521218061,-0.394189328,-0.152458996,-0.0399441756,-0.0673470497,-0.151074439,-0.267964005,-0.343236059,-0.373428941,-0.373378158,-0.341071784,-0.324392825,-0.244733974,-0.174376845,-0.116593391,-0.0870726034,-0.0393948145,-0.0907939225,-0.111487448,-0.155209675,-0.175672129,-0.18880561,-0.165015519,-0.118756033,-0.125821739,-0.166754395,-0.186891988,-0.249337003,-0.364683807,-0.480748653,-0.561319768,-0.666849315,-0.710645139,-0.713252485,-0.622407794,-0.460456699,-0.180900916,0.189471632,0.375583977,0.396569163,0.190958172,-0.0700512901,-0.289803386,-0.379307508,-0.362492055,-0.37605232,-0.405726314,-0.420265287,-0.436194777,-0.51428467,-0.498272151,-0.481726557,-0.367894769,-0.149397269,0.158207998,0.405083716,0.422797859,0.285124183,-0.0143552003,-0.335857928,-0.574269235,-0.659509778,-0.697756827,-0.649369001,-0.48700884,-0.345449209,-0.228258431,-0.223543346,-0.247964039,-0.313220531,-0.354514569,-0.309822619,-0.323987633,-0.481673717,-0.701550484,-0.770778477,-0.715092301,-0.546416283,-0.359575391,-0.316672385,-0.394703001,-0.463823199,-0.352933079,-0.245648518,-0.141869396,-0.13899295,-0.236301526,-0.336385965,-0.368747413,-0.317734659,-0.324346751,-0.352925777,-0.397734851,-0.387946099,-0.295427561,-0.132245287,0.0264908466,0.0336613171,-0.0747428387,-0.239603013,-0.440919399,-0.60258162,-0.747769535,-0.85571897,-0.975166798,-0.977178097,-0.892110944,-0.795386493,-0.71666795,-0.602699041,-0.5089342,-0.519572079,-0.61173439,-0.70062077,-0.753423393,-0.750969887,-0.662647009,-0.626126945,-0.687167823,-0.822598279,-0.880528986,-0.823491514,-0.667820156,-0.42943114,-0.29150933,-0.27017349,-0.288648307,-0.27748248,-0.26791653,-0.289535612,-0.282473385,-0.370954454,-0.461450666,-0.515654504,-0.546356022,-0.581608713,-0.64128828,-0.648851991,-0.653983414,-0.64321506,-0.593794525,-0.540505886,-0.520079911,-0.517449915,-0.478912115,-0.423531383,-0.403766721,-0.411322832,-0.452217638,-0.541612327,-0.542032719,-0.414853781,-0.19292666,0
1.53104556,2.95623708,3.98220372,4.70730782,4.8137846,4.4071722,3.5022583,2.41604519,1.33033097,0.399961948,-0.281499565,-0.769059241,-0.95905751,-0.951020658,-0.883655906,-0.76310581,-0.644978404,-0.371802509,0.267481238,1.1423465,1.96750307,2.41927767,2.07956862,1.37271523,0.686754465,-0.39834848,-0.928251803,-1.14153767,-0.75944823,-0.438639164,-1.75068057,-3.59093356,-5.18545389,-4.91977501,-2.96643972,-0.702575266,1.14906693,2.5344615,3.24082994,3.47582746,3.03952074,2.21944809,1.37595749,0.83130157,0.485046118,0.24162966,-0.107045196,-0.421598047,-0.443624616,-0.167925492,0.440588385,1.05263758,1.48670292,1.68394506,1.75986159,1.89692175,2.1894803,2.54956794,2.97549319,3.35849977,3.68542528,3.85479188,3.86016965,3.6153667,3.14385223,2.71074533,2.09783721,1.44228578,0.849737585,0.29337281,-0.0248613711,-0.176775619,-0.134266511,0.0216042399,0.124096565,0.111815222,0.122714721,0.30965203,0.756051898,1.26848006,1.95783734,1.63294578,0.886873841,-0.273215085,-2.17098284,-3.41214085,-4.39506865,-4.90891027,-4.61341667,-3.9706986,-2.68704581,-1.16639447,0.150202498,1.1072185,1.72632897,2.10492682,2.47397637,3.06122088,3.419209,3.49963903,3.04504395,2.18676138,0.965532005,-0.395654023,-1.6204927,-2.48333478,-3.14147449,-3.49881053,-3.58747339,-3.36624408,-2.95682907,-2.49976826,-2.65351748,-2.89233232,-3.24561691,-3.02905965,-2.32797241,-1.34311235,-0.400546402,0.100678794,-0.827586055,-1.6430583,-2.44462848,-2.21042347,-1.09025657,0.0651252121,1.39333355,2.34116101,2.88983226,2.97298908,2.52759075,1.75472689,1.08371043,0.635158956,0.480945468,0.477931142,0.64701134,0.875593066,0.977747679,0.866105914,0.671988487,0.721242368,1.17777956,1.71870005,2.14874601,2.36126685,2.43308425,2.31989288,2.10750222,1.87909031,1.86168063,2.03170013,2.26743674,2.46931529,2.58895588,2.66245174,2.69309235,2.67186713,2.61859679,2.54203224,2.70844603,3.15304756,3.68521333,3.83104706,3.41623139,2.63995481,1.80592144,1.34659576,1.06211317,0.571783125,-0.086486131,-1.05044353,-2.61829805,-3.57315779,-4.54791975,-4.88836861,-5.18505192,-5.74942541,1
0.46841231,0.228300944,0.0317208506,-0.0735228285,-0.0372070484,0.0806023777,0.18890503,0.300317019,0.244134918,-0.0488141552,-0.275267899,-0.21068117,0.0405116566,0.213293254,0.200485364,-0.0586735234,-0.371665239,-0.507552445,-0.452202827,-0.336032987,-0.188207731,-0.0576955974,0.0957787484,0.173985749,0.188925356,0.252860248,0.244230151,0.272298723,0.256322205,0.212643743,-0.0836580917,-0.255724728,-0.288210869,-0.12119595,0.105436571,0.338305473,0.37550053,0.194402963,-8.88832164e-06,-0.104436301,-0.09947972,-0.00775835942,0.017148817,-0.0740256384,-0.246674776,-0.366438657,-0.18880561,0.00992710702,0.276992977,0.325290024,0.379240632,0.337287158,0.288590848,0.287976742,0.139635369,0.0303661376,-0.139049262,-0.187016279,-0.0943765789,-0.00581610715,0.04369203,-0.018510893,0.078238368,0.244746611,0.291380405,0.135645777,-0.0885802507,-0.221267477,-0.335856408,-0.313455433,-0.279172063,-0.194850668,-0.16469191,-0.145430535,-0.123818472,-0.144421473,-0.149283856,-0.150111869,-0.021783622,0.188378438,0.381377548,0.533874214,0.451945871,0.293811321,0.192054734,0.125822455,0.0642931089,0.139584318,0.143440545,0.148070887,0.0897690281,-0.013652158,-0.117648691,-0.178950116,-0.251415998,-0.306052685,-0.351371855,-0.395130366,-0.244177043,0.0132962512,0.273063511,0.452655673,0.522578418,0.512325048,0.326225191,0.279437542,0.0912252516,0.000673283532,-0.0526189245,-0.0648163185,-0.293232411,-0.423915088,-0.410732418,-0.282576233,-0.106007643,0.0524896644,0.12681745,0.163189158,0.0845656246,0.0431794822,-0.067260161,-0.0182863325,0.039810922,0.0987438262,0.0958660021,-0.0202317107,-0.0989968553,-0.176655114,-0.128970221,0.0608293414,0.212280646,0.204436168,0.172254801,0.0857863948,-0.0243494436,-0.117798544,-0.13071093,-0.169717386,-0.117357962,0.0593074262,0.138379082,0.148598492,-0.0467265286,-0.240533963,-0.198616013,0.0491036735,0.387978673,0.491050392,0.198818892,-0.154731825,-0.311974555,-0.318940043,-0.167892665,0.0569417439,0.227879196,0.304117382,0.374029487,0.34425965,0.369727194,0.250647366,0.237977922,0.191324607,0.166407883,0.0765555948,-0.106724337,-0.276407987,-0.37888971,-0.243979961,-0.105916239,0.0919858739,0.2926898,0.260708511,0.027699139,-0.141319379,-0.212827206,-0.0325046368,0.0578685813,0.0921775326,0
0.317470104,0.312608004,0.33748576,0.36673525,0.416214705,0.446315289,0.47379148,0.503871024,0.528027058,0.54955399,0.5348472,0.533822894,0.543325245,0.538355529,0.505216956,0.474090397,0.411832511,0.325458646,0.279783547,0.261478722,0.253989369,0.222946689,0.204314366,0.143866912,0.0614325367,-0.0420267358,-0.117950134,-0.152458996,-0.136684224,-0.0551735349,0.0082732914,0.086975649,0.164218605,0.24792552,0.335516363,0.413099319,0.486010015,0.513228416,0.511069596,0.47302562,0.427822709,0.327588081,0.24573344,0.150745258,0.0643066019,-0.0385586843,-0.124565281,-0.205835477,-0.30186379,-0.37242949,-0.406010658,-0.421230912,-0.444947124,-0.455331087,-0.486771792,-0.506421089,-0.499195188,-0.442597032,-0.363985896,-0.317105114,-0.241003722,-0.21698758,-0.206024438,-0.203838676,-0.185062811,-0.208520263,-0.249164581,-0.252420157,-0.273783416,-0.276677966,-0.28522706,-0.273175895,-0.237712875,-0.256787062,-0.204390854,-0.20543021,-0.221816808,-0.21665664,-0.210165665,-0.179700896,-0.16386421,-0.120891765,-0.12001422,-0.125295147,-0.13474834,-0.142962739,-0.125858501,-0.123230785,-0.102391876,-0.110893659,-0.106385671,-0.0933630615,-0.0615868121,-0.0283742715,0.00816303492,0.045296073,0.0641205385,0.0554402955,0.0526937991,0.0367338508,0.0121030202,-0.00276603969,-0.00305984635,0.00722409366,-0.0102445642,0.0145966085,-0.00636568712,0.00676994538,-0.0224580485,0.000382430619,0.0093142055,0.00578049757,0.041541893,0.0621085577,0.0996700376,0.131503746,0.201582626,0.251424402,0.286170632,0.337064862,0.329149067,0.327137619,0.304243833,0.284195095,0.293553084,0.254129827,0.244914666,0.234792903,0.225086868,0.244023785,0.282248795,0.317872077,0.347054511,0.382077217,0.401802897,0.411738962,0.419677138,0.469415307,0.507566452,0.527962446,0.54747963,0.53632611,0.514754295,0.468125135,0.437251657,0.376858771,0.339999646,0.309976876,0.294552237,0.273441255,0.267268717,0.274778366,0.258289963,0.243434459,0.210037306,0.184404984,0.193791434,0.201022252,0.263481379,0.32683152,0.401895225,0.488686353,0.532075942,0.531645477,0.507259488,0.490110397,0.453134239,0.422261178,0.390344948,0.334921181,0.25657779,0.177649111,0.146353722,0.0858755037,0.0672489926,0.0534398593,0.0210330747,-0.0291433968,0
0.462374628,0.481222183,0.527060032,0.521755695,0.509383559,0.452513814,0.411859661,0.368168354,0.355223149,0.306466907,0.235727787,0.211204484,0.216193512,0.260575056,0.288388699,0.361618012,0.417906135,0.448867708,0.476620197,0.520195127,0.530362546,0.509689927,0.541980743,0.547459245,0.55926168,0.566177666,0.587994516,0.59996897,0.588866115,0.57784909,0.529217839,0.466393918,0.414888978,0.377118021,0.354171485,0.294675767,0.246572807,0.206434116,0.162333682,0.163019747,0.223105311,0.295951635,0.334627479,0.356785268,0.314311236,0.277398378,0.225836471,0.208195418,0.194299147,0.162889779,0.103175722,0.053613741,0.00740129175,-0.0141809154,-0.0109432703,-0.0428321213,-0.0396986641,-0.0623427331,-0.0514841899,-0.0656793788,-0.0986558497,-0.0726409033,-0.10097079,-0.0792316496,-0.0613113269,-0.0548747107,-0.0453460068,-0.0468124598,-0.0751498714,-0.129568085,-0.152016714,-0.146650523,-0.116011262,-0.0650063828,-0.0370482095,0.0203021169,0.0199597012,0.0434729382,0.0511384606,0.109935299,0.120609745,0.159722239,0.213629171,0.238341346,0.267470837,0.288343728,0.285114318,0.249599934,0.254065126,0.228226587,0.187846377,0.158032864,0.168889791,0.203763485,0.236839801,0.275490075,0.271866739,0.268868506,0.296127886,0.353141427,0.37164861,0.400107026,0.416269571,0.44618085,0.47042653,0.460010886,0.438892961,0.317699701,0.261054158,0.195978686,0.169485942,0.151029706,0.153061584,0.179055184,0.190410197,0.222673848,0.220273927,0.182096705,0.122366562,0.0304018576,0.00422346778,0.0392843261,0.101306945,0.188478306,0.305534124,0.369971365,0.472141922,0.560266733,0.653682292,0.717802465,0.733861506,0.689689755,0.615496933,0.536395371,0.493121237,0.435808837,0.425659627,0.403710067,0.382581592,0.338127494,0.316248864,0.315619618,0.299719095,0.331157416,0.330283254,0.358981222,0.334002286,0.382406294,0.396268904,0.392378241,0.380728722,0.402003735,0.404409736,0.417895377,0.412245393,0.369959205,0.301934272,0.254736274,0.222163573,0.197904512,0.185290202,0.21511355,0.226353467,0.214280158,0.185365066,0.172723874,0.159830838,0.18217428,0.251149744,0.316701025,0.382969767,0.444625765,0.490452021,0.510371208,0.542160809,0.556829035,0.530590951,0.480404526,0
0.245017827,0.421002835,0.594328284,0.974415421,0.857213974,0.694256246,0.318961889,0.257138878,0.244134918,0.312699914,0.229496136,0.229817078,0.343411386,0.414240837,0.346990943,0.237306431,0.181034714,0.337799549,0.285934687,0.581794322,0.395246744,0.296157718,0.24049291,0.210128337,0.340702534,0.486312419,0.686212897,0.745600164,0.697698653,0.462200761,0.24116613,0.105334602,0.341522038,0.383270055,0.47853893,0.363236755,0.27726987,0.284636587,0.252524018,0.163019747,0.179680392,0.327588081,0.360025764,0.306836158,0.302115887,0.295282751,0.377677232,0.563912094,0.761342466,0.812490702,0.796405375,0.645627856,0.698149562,0.620350182,0.537163019,0.304859608,0.196259007,0.230640084,0.328419834,0.419213116,0.51818496,0.619020283,0.863050878,0.774326444,0.656447291,0.344603747,0.109062001,0.0964898765,0.222800449,0.397575617,0.55036521,0.594426751,0.681134284,0.640251577,0.849248052,0.843920052,0.733200371,0.587930202,0.440056235,0.345264703,0.262846708,0.370182753,0.487693399,0.515691221,0.418303013,0.444614202,0.567274749,0.763006151,0.801042259,0.838643014,0.776310444,0.740535617,0.77934128,0.62412101,0.40989247,0.245201394,0.212510675,0.423011094,0.468312979,0.534782827,0.522425771,0.557753026,0.646605432,0.686705112,0.596602678,0.37574333,0.262009382,0.195766464,0.267086327,0.63458848,0.703391731,0.671506047,0.400883138,0.209830597,0.214607567,0.1801278,0.145508751,0.226214319,0.349172175,0.394564152,0.452620804,0.384708285,0.433385462,0.667062223,0.700908303,0.534588277,0.330892563,0.0444214344,-0.0979125872,-0.198169693,-0.0548705272,0.0973022506,0.0910977945,-0.0129772164,0.0243536793,0.207144916,0.365834832,0.487334907,0.436146528,0.249142364,0.0316572152,-0.0363177583,0.00105907442,0.277561337,0.395652831,0.531797528,0.477939308,0.491050392,0.55781889,0.517262042,0.482245594,0.511054039,0.513999581,0.42992717,0.525244057,0.423829794,0.428100884,0.469592363,0.452362806,0.737053871,0.688750565,0.625472724,0.442157537,0.178352013,0.185365066,0.268538684,0.309475422,0.368241638,0.462968528,0.608223438,0.738071024,0.723468065,0.68623209,0.510371208,0.365591019,0.317412227,0.389388144,0.437942177,0
-0.0629043207,-0.139037028,-0.151738107,-0.0797236487,-0.0620520785,-0.00617696391,-0.0154700344,-0.0266030896,-0.0397572443,-0.0612801611,-0.0945499167,-0.117618158,-0.129112199,-0.159050778,-0.180429131,-0.206663504,-0.244119093,-0.260734349,-0.292273045,-0.317553252,-0.249623999,-0.228521347,-0.20570907,-0.223582819,-0.302832663,-0.379918069,-0.388050705,-0.407313615,-0.432950616,-0.505593479,-0.531057537,-0.500510693,-0.428830832,-0.348820865,-0.317412794,-0.297442049,-0.269138098,-0.196609378,-0.168364152,-0.110514842,-0.0498512536,-0.0140856504,-0.00189990271,-0.0428074561,-0.045451533,-0.0683659539,-0.107045196,-0.159184098,-0.230983362,-0.258147836,-0.301719457,-0.310228258,-0.316577971,-0.340511173,-0.324146837,-0.335625142,-0.300493985,-0.261820406,-0.272073627,-0.305132449,-0.341833472,-0.307204276,-0.286359578,-0.278602898,-0.271688849,-0.319145054,-0.304751456,-0.264881223,-0.199295834,-0.135697663,-0.109631598,-0.0683252811,0.00569034368,0.0339771882,0.0683156848,0.0752099827,0.0985370651,0.110017717,0.148367897,0.11596939,0.0791239589,0.0603381097,0.0825549811,0.0719314218,0.0977846161,0.132073268,0.137900189,0.151808277,0.118857302,0.104910128,0.07137952,0.0292690955,0.0380787402,0.0531876422,0.0885089263,0.0998157039,0.135347798,0.162154391,0.159567297,0.153921843,0.157081082,0.143202469,0.156403452,0.199643493,0.200049043,0.24934198,0.25590995,0.262829721,0.309311569,0.367866307,0.44237113,0.489944518,0.524793923,0.548360288,0.571518838,0.581276238,0.587869346,0.528735101,0.462574989,0.381786525,0.342146099,0.282360464,0.187401369,0.104726121,0.0539323725,0.0346405953,0.0361112431,0.0198573731,-0.00473966589,-0.0212923028,-0.00398459006,-0.00352966529,-0.0337591469,-0.0747044757,-0.0426131152,0.0206032991,0.0726933628,0.140889153,0.174273446,0.225412995,0.233242974,0.291759461,0.299719095,0.354977876,0.389710128,0.382817954,0.316010147,0.249619037,0.198818892,0.130716905,0.0642349869,-0.00390579272,-0.0704794899,-0.123535074,-0.140853181,-0.132832885,-0.136645004,-0.115293644,-0.131989107,-0.188876554,-0.154252812,-0.123878829,-0.0853635445,-0.0372168757,0.00057381182,0.0469669551,0.0700440779,0.0921416953,0.0998505875,0.146646321,0.160279155,0.183581918,0.176017374,0.145663634,0.085514836,0.0288842898,-0.00352393021,-0.0291433968,0
0.287281632,0.234322876,0.147911519,0.124903351,0.074595578,0.0372127034,0.0278822519,0.0350799486,0.0713309869,0.0820788741,0.123558,0.11193727,0.113207594,0.130550146,0.118442245,0.101155654,0.0899303332,0.0971518978,0.150609478,0.187559754,0.204856351,0.229047611,0.216373876,0.258318484,0.255707324,0.27129066,0.33630988,0.357250273,0.383293509,0.358725905,0.339226276,0.313402683,0.304838568,0.272533625,0.273332626,0.25727883,0.246572807,0.176356241,0.114232183,0.0536059067,-0.0250370204,-0.0520493984,-0.0145990485,0.0321161784,0.082599625,0.158169299,0.179116234,0.149881214,0.0879785195,-0.0175549164,-0.0747327656,-0.0820561573,-0.0659525096,-0.0443966798,-0.053105291,-0.0977308154,-0.0459080748,0.0373960994,0.0894479528,0.143842071,0.180108741,0.161922455,0.133855,0.0329146758,-0.0241858829,-0.0917496458,-0.0453460068,0.0279539786,0.0489960946,0.115615033,0.162844136,0.160625428,0.224753246,0.293809056,0.353417993,0.343648434,0.29800269,0.243107259,0.221289977,0.266821563,0.286552876,0.224029616,0.148092076,0.0904214159,0.028653197,0.0195585396,0.0213556513,0.0295686908,0.00823271368,-0.00607467582,0.0529900193,0.102848388,0.100369714,-0.00955229159,-0.103085116,-0.203071147,-0.191110492,-0.175773591,-0.137303531,-0.103891738,-0.0458882041,0.00891144015,0.0796248242,0.0914075822,0.127948374,0.147017077,0.164418459,0.104316533,0.0619923994,0.0477997027,0.0508402102,0.0905092061,0.0973017439,0.0990390703,0.111768723,0.14365977,0.164200038,0.194701731,0.20426859,0.222066224,0.244668409,0.237583265,0.193550974,0.0748146325,-0.0299348794,-0.0629101694,-0.000736419228,0.0628444776,0.162971586,0.168219179,0.218641385,0.22964415,0.197226197,0.141340926,0.0608810224,0.00255088462,0.012868573,0.0453179106,0.037385229,0.106766164,0.0731601641,0.0829830468,0.114549883,0.170369208,0.15794529,0.198083267,0.184067845,0.207368553,0.186852232,0.166397989,0.183666587,0.165728033,0.0999935642,0.0930371061,0.0554075986,0.0287788622,-0.00447042612,-0.0496431738,-0.0552560315,-0.0306479409,-0.0781483427,-0.129826069,-0.127325445,-0.0851210728,-0.0530752614,-0.0428594165,-0.0676289499,-0.0399060957,-0.0393446162,0.0312520452,0.11212983,0.195447549,0.265008301,0.27719751,0.310793519,0.286717772,0.217489123,0.189234272,0
0.558977664,0.728121459,0.832824945,0.751186013,0.633608699,0.433918238,0.325155079,0.263307184,0.188590795,0.0633798689,-0.0820866078,-0.179660156,-0.322968036,-0.330447227,-0.291773379,-0.177065507,-0.0376158133,0.146515518,0.199818641,0.304598153,0.346113741,0.393772423,0.312849969,0.336627424,0.322489262,0.228286326,0.0907639265,-0.0189637169,-0.124591716,-0.182995409,-0.377838522,-0.439314216,-0.477742136,-0.607205868,-0.597239554,-0.696342468,-0.65592128,-0.5214504,-0.34874478,-0.195614487,-0.111886837,-0.0457221083,0.0361975357,0.0383598134,0.0947949737,0.12836203,0.120715939,0.0215899497,-0.0951292217,-0.216044083,-0.32625857,-0.36572957,-0.273788273,-0.249863893,-0.185614496,-0.15872936,-0.14525868,-0.268054068,-0.345603436,-0.275200814,-0.25286606,-0.096698679,-0.0824319124,0.00799326971,-0.0736864805,-0.134770393,-0.0515223257,-0.0841956735,-0.0627352744,-0.0989201963,-0.164126754,-0.218950748,-0.0916709453,0.0277907141,0.1922732,0.35585019,0.449113011,0.515335917,0.470440418,0.484048724,0.440642953,0.44618237,0.356619209,0.232178017,0.104069293,-0.0617021024,-0.150394186,-0.196574539,-0.292912006,-0.332863271,-0.357708871,-0.387680233,-0.51631093,-0.636951625,-0.628423631,-0.481727064,-0.125818834,0.11472591,0.296127886,0.394157231,0.365849495,0.382590801,0.315866739,0.355984271,0.290174872,0.231284648,0.0424297825,-0.13345328,-0.305970252,-0.331538498,-0.405945837,-0.363394588,-0.379754722,-0.387212664,-0.402425468,-0.488452911,-0.514916956,-0.422944933,-0.110739216,0.151789293,0.413629711,0.493452877,0.52562952,0.409823358,0.329496205,0.199257523,0.017687412,-0.072257854,-0.160027862,-0.22975494,-0.283857226,-0.243005469,-0.189830318,-0.154949903,-0.103492022,-0.0215190016,0.0487634465,0.0811571255,0.215935066,0.338127494,0.535621643,0.637731791,0.664084315,0.658688903,0.56799078,0.567552686,0.549907863,0.569515586,0.527902246,0.505368352,0.452387691,0.323245168,0.33134985,0.27952981,0.239773795,0.250246823,0.241854906,0.195054024,0.0923075825,0.0513965264,0.0682064071,0.137799501,0.274309933,0.47176522,0.632440686,0.627844155,0.626721978,0.554308951,0.65663141,0.778278112,0.942705631,0.942982197,0.840483069,0.797354221,0.682198882,0.569106817,0.524451673,0.456140339,0
